view_date,doctor_id,facility_id,channel_id
2024-07-19,D0313,F195,CH07
2024-08-08,D0313,F195,CH09
2024-08-12,D0313,F195,CH07
2024-10-13,D0313,F195,CH07
2025-02-24,D0313,F195,CH09
2023-12-13,D0297,F191,CH09
2024-01-21,D0297,F191,CH08
2024-05-12,D0297,F191,CH07
2024-05-23,D0297,F191,CH09
2024-06-17,D0297,F191,CH07
2024-06-27,D0297,F191,CH07
2023-07-03,D0297,F191,CH02
2023-09-25,D0297,F191,CH03
2023-11-18,D0297,F191,CH03
2024-01-09,D0297,F191,CH01
2024-02-12,D0297,F191,CH02
2024-05-10,D0297,F191,CH02
2024-05-29,D0297,F191,CH03
2024-09-12,D0297,F191,CH03
2024-09-22,D0297,F191,CH01
2024-10-19,D0297,F191,CH01
2024-10-28,D0297,F191,CH03
2024-02-09,D0297,F191,CH06
2024-03-07,D0297,F191,CH06
2024-04-19,D0297,F191,CH05
2024-04-22,D0297,F191,CH06
2024-05-18,D0297,F191,CH04
2024-07-20,D0297,F191,CH06
2024-08-03,D0297,F191,CH04
2024-10-06,D0297,F191,CH06
2024-12-05,D0297,F191,CH06
2024-12-15,D0297,F191,CH04
2025-03-17,D0297,F191,CH05
2025-03-26,D0297,F191,CH04
2025-04-02,D0297,F191,CH06
2025-05-22,D0297,F191,CH05
2023-06-21,D0014,F014,CH07
2023-07-17,D0014,F014,CH09
2023-09-04,D0014,F014,CH08
2023-09-26,D0014,F014,CH07
2023-11-02,D0014,F014,CH09
2023-12-03,D0014,F014,CH09
2024-01-16,D0014,F014,CH09
2024-01-27,D0014,F014,CH07
2023-07-28,D0014,F014,CH06
2023-08-03,D0014,F014,CH05
2023-10-04,D0014,F014,CH05
2024-01-05,D0014,F014,CH06
2024-01-25,D0014,F014,CH04
2024-03-29,D0014,F014,CH05
2023-10-28,D0014,F014,CH01
2023-11-20,D0014,F014,CH03
2023-12-30,D0014,F014,CH02
2024-03-26,D0014,F014,CH03
2024-05-29,D0014,F014,CH03
2024-05-30,D0014,F014,CH02
2024-10-02,D0014,F014,CH01
2024-10-29,D0014,F014,CH01
2025-01-12,D0014,F014,CH03
2024-05-09,D0033,F033,CH01
2024-08-09,D0033,F033,CH03
2024-08-21,D0033,F033,CH01
2024-09-06,D0033,F033,CH02
2024-10-21,D0033,F033,CH01
2024-11-03,D0033,F033,CH02
2024-12-22,D0033,F033,CH03
2025-03-22,D0033,F033,CH02
2025-05-04,D0033,F033,CH01
2025-07-18,D0033,F033,CH01
2025-08-06,D0033,F033,CH03
2025-08-16,D0033,F033,CH03
2025-09-12,D0033,F033,CH01
2025-10-07,D0033,F033,CH03
2025-10-15,D0033,F033,CH03
2025-10-25,D0033,F033,CH01
2024-04-09,D0033,F033,CH04
2024-06-18,D0033,F033,CH04
2024-07-29,D0033,F033,CH05
2024-10-10,D0033,F033,CH04
2025-01-30,D0033,F033,CH06
2025-03-07,D0033,F033,CH05
2025-07-12,D0033,F033,CH06
2025-08-20,D0033,F033,CH05
2025-09-24,D0033,F033,CH05
2025-12-07,D0033,F033,CH04
2025-12-19,D0033,F033,CH05
2024-05-04,D0253,F178,CH06
2024-06-29,D0253,F178,CH04
2024-07-09,D0253,F178,CH04
2024-08-19,D0253,F178,CH06
2024-08-27,D0253,F178,CH04
2024-09-08,D0253,F178,CH05
2024-12-11,D0253,F178,CH05
2025-02-02,D0253,F178,CH05
2025-02-09,D0253,F178,CH05
2025-07-16,D0253,F178,CH06
2025-08-16,D0253,F178,CH06
2023-09-24,D0253,F178,CH03
2023-10-02,D0253,F178,CH03
2023-10-22,D0253,F178,CH03
2023-11-19,D0253,F178,CH02
2023-11-21,D0253,F178,CH02
2023-12-14,D0253,F178,CH02
2024-01-01,D0253,F178,CH02
2024-03-06,D0253,F178,CH02
2024-05-28,D0253,F178,CH01
2024-07-05,D0253,F178,CH02
2024-07-17,D0253,F178,CH03
2024-08-18,D0078,F078,CH03
2024-07-27,D0332,F200,CH07
2024-09-18,D0332,F200,CH08
2024-10-08,D0332,F200,CH07
2024-10-28,D0332,F200,CH07
2024-12-11,D0332,F200,CH08
2024-12-24,D0332,F200,CH09
2025-01-30,D0332,F200,CH08
2025-03-02,D0332,F200,CH07
2025-04-21,D0332,F200,CH08
2025-07-16,D0332,F200,CH08
2025-09-22,D0332,F200,CH09
2025-09-23,D0332,F200,CH08
2024-01-25,D0332,F200,CH06
2024-04-01,D0332,F200,CH06
2024-04-10,D0332,F200,CH05
2024-05-24,D0332,F200,CH06
2024-07-21,D0332,F200,CH04
2024-10-10,D0332,F200,CH04
2024-10-14,D0332,F200,CH05
2024-10-17,D0332,F200,CH05
2024-10-18,D0332,F200,CH05
2025-01-12,D0332,F200,CH04
2025-02-02,D0332,F200,CH05
2025-02-27,D0332,F200,CH05
2025-03-23,D0332,F200,CH06
2025-03-30,D0332,F200,CH06
2025-04-06,D0332,F200,CH05
2025-05-14,D0332,F200,CH04
2025-06-06,D0332,F200,CH04
2025-06-29,D0332,F200,CH04
2025-07-22,D0332,F200,CH05
2025-08-19,D0332,F200,CH05
2025-09-05,D0332,F200,CH05
2025-09-25,D0332,F200,CH06
2025-11-07,D0332,F200,CH05
2025-12-27,D0332,F200,CH06
2024-05-02,D0332,F200,CH02
2024-07-01,D0332,F200,CH02
2024-08-11,D0332,F200,CH01
2024-08-29,D0332,F200,CH01
2024-09-02,D0332,F200,CH03
2024-10-18,D0332,F200,CH01
2024-10-20,D0332,F200,CH03
2024-11-06,D0332,F200,CH02
2024-12-03,D0332,F200,CH02
2024-12-13,D0332,F200,CH01
2025-01-11,D0332,F200,CH02
2025-01-19,D0332,F200,CH02
2025-06-03,D0332,F200,CH01
2025-08-01,D0332,F200,CH01
2025-08-07,D0332,F200,CH01
2025-08-20,D0332,F200,CH02
2025-09-07,D0332,F200,CH03
2025-11-24,D0332,F200,CH02
2024-10-20,D0043,F043,CH09
2024-11-24,D0043,F043,CH09
2024-12-25,D0043,F043,CH09
2025-01-16,D0043,F043,CH07
2025-04-05,D0043,F043,CH07
2025-07-23,D0043,F043,CH08
2025-08-05,D0043,F043,CH07
2025-10-28,D0043,F043,CH07
2025-11-12,D0043,F043,CH08
2025-11-18,D0043,F043,CH09
2025-11-19,D0043,F043,CH09
2023-09-01,D0043,F043,CH06
2023-10-30,D0043,F043,CH06
2023-11-30,D0043,F043,CH05
2024-02-03,D0043,F043,CH04
2024-04-07,D0043,F043,CH06
2024-07-12,D0043,F043,CH06
2024-11-01,D0043,F043,CH06
2024-12-06,D0043,F043,CH05
2025-02-27,D0043,F043,CH05
2025-05-04,D0043,F043,CH04
2025-05-15,D0043,F043,CH04
2025-06-06,D0043,F043,CH06
2025-06-07,D0043,F043,CH04
2025-06-13,D0043,F043,CH05
2025-06-19,D0043,F043,CH05
2024-09-14,D0083,F083,CH02
2024-10-03,D0083,F083,CH03
2024-12-01,D0083,F083,CH02
2025-01-01,D0083,F083,CH01
2025-02-17,D0083,F083,CH02
2025-05-09,D0083,F083,CH02
2025-05-15,D0083,F083,CH01
2025-05-20,D0083,F083,CH03
2025-05-26,D0083,F083,CH02
2025-05-29,D0083,F083,CH02
2025-06-10,D0083,F083,CH03
2025-07-21,D0083,F083,CH02
2025-08-26,D0083,F083,CH02
2025-10-15,D0083,F083,CH03
2025-12-09,D0083,F083,CH03
2025-12-24,D0083,F083,CH02
2023-09-24,D0083,F083,CH09
2023-10-19,D0083,F083,CH07
2024-04-19,D0083,F083,CH08
2024-08-27,D0083,F083,CH07
2024-09-05,D0083,F083,CH07
2024-10-15,D0083,F083,CH09
2025-01-24,D0083,F083,CH07
2025-04-17,D0083,F083,CH09
2025-04-28,D0083,F083,CH08
2025-07-01,D0083,F083,CH09
2025-08-11,D0083,F083,CH07
2025-09-21,D0083,F083,CH08
2025-10-05,D0083,F083,CH09
2025-10-21,D0083,F083,CH07
2025-11-04,D0083,F083,CH07
2025-11-21,D0083,F083,CH09
2024-08-18,D0083,F083,CH04
2024-09-13,D0083,F083,CH05
2025-01-03,D0083,F083,CH06
2025-02-13,D0083,F083,CH04
2025-04-08,D0083,F083,CH05
2025-04-13,D0083,F083,CH06
2025-06-01,D0083,F083,CH04
2025-06-26,D0083,F083,CH06
2025-07-04,D0083,F083,CH06
2025-07-25,D0083,F083,CH06
2025-09-12,D0083,F083,CH06
2025-10-15,D0083,F083,CH06
2025-11-20,D0083,F083,CH05
2025-11-28,D0083,F083,CH05
2023-05-27,D0113,F113,CH02
2023-08-07,D0113,F113,CH02
2023-09-02,D0113,F113,CH03
2024-06-03,D0113,F113,CH01
2024-06-07,D0113,F113,CH02
2024-06-18,D0113,F113,CH03
2024-07-14,D0113,F113,CH02
2024-07-15,D0113,F113,CH02
2024-08-25,D0113,F113,CH01
2024-09-18,D0113,F113,CH03
2023-05-08,D0113,F113,CH05
2023-06-19,D0113,F113,CH05
2023-07-15,D0113,F113,CH04
2024-01-23,D0113,F113,CH04
2024-02-18,D0113,F113,CH04
2024-03-22,D0113,F113,CH04
2024-03-24,D0113,F113,CH04
2023-04-07,D0113,F113,CH09
2023-05-03,D0113,F113,CH09
2023-05-28,D0113,F113,CH07
2023-08-23,D0113,F113,CH07
2023-09-21,D0113,F113,CH07
2023-11-06,D0113,F113,CH08
2023-11-28,D0113,F113,CH07
2023-12-30,D0113,F113,CH09
2024-01-13,D0113,F113,CH07
2024-01-16,D0113,F113,CH07
2024-01-29,D0113,F113,CH08
2025-12-21,D0146,F133,CH04
2025-11-14,D0146,F133,CH08
2025-12-24,D0146,F133,CH02
2023-10-03,D0128,F124,CH01
2023-11-20,D0128,F124,CH02
2024-01-31,D0128,F124,CH03
2024-02-18,D0128,F124,CH02
2024-02-23,D0128,F124,CH01
2024-05-09,D0128,F124,CH01
2024-11-13,D0128,F124,CH01
2025-01-05,D0128,F124,CH01
2025-01-24,D0128,F124,CH01
2023-11-02,D0196,F158,CH03
2024-05-03,D0196,F158,CH01
2024-05-23,D0196,F158,CH03
2024-05-26,D0196,F158,CH02
2024-06-12,D0196,F158,CH02
2024-06-17,D0196,F158,CH03
2024-07-02,D0196,F158,CH03
2024-07-20,D0196,F158,CH02
2024-10-05,D0196,F158,CH02
2024-10-21,D0196,F158,CH01
2024-11-14,D0196,F158,CH03
2024-12-12,D0196,F158,CH02
2024-12-13,D0196,F158,CH02
2025-01-21,D0196,F158,CH01
2025-02-10,D0196,F158,CH01
2025-03-08,D0196,F158,CH03
2025-05-15,D0196,F158,CH01
2025-06-06,D0196,F158,CH03
2025-07-15,D0196,F158,CH01
2025-07-30,D0196,F158,CH03
2025-09-06,D0196,F158,CH03
2025-09-14,D0196,F158,CH03
2023-09-26,D0196,F158,CH09
2023-09-30,D0196,F158,CH07
2023-10-08,D0196,F158,CH07
2023-11-10,D0196,F158,CH08
2024-02-07,D0196,F158,CH08
2024-07-16,D0196,F158,CH07
2024-09-24,D0196,F158,CH07
2024-10-11,D0196,F158,CH09
2025-01-09,D0196,F158,CH07
2025-02-11,D0196,F158,CH09
2025-03-17,D0196,F158,CH09
2025-04-07,D0196,F158,CH07
2025-08-13,D0196,F158,CH08
2025-09-23,D0196,F158,CH07
2025-11-24,D0196,F158,CH09
2023-07-15,D0196,F158,CH06
2023-07-31,D0196,F158,CH06
2023-08-18,D0196,F158,CH04
2023-09-09,D0196,F158,CH06
2023-10-04,D0196,F158,CH04
2023-10-22,D0196,F158,CH04
2023-11-22,D0196,F158,CH06
2024-01-21,D0196,F158,CH06
2024-03-29,D0196,F158,CH04
2024-04-26,D0196,F158,CH06
2024-08-10,D0196,F158,CH04
2024-11-04,D0196,F158,CH04
2024-11-19,D0196,F158,CH05
2024-12-23,D0196,F158,CH06
2025-01-18,D0196,F158,CH05
2025-04-17,D0196,F158,CH05
2025-05-01,D0196,F158,CH04
2025-06-13,D0196,F158,CH04
2025-11-06,D0196,F158,CH05
2025-11-10,D0196,F158,CH06
2025-11-20,D0224,F168,CH02
2025-11-18,D0224,F168,CH06
2024-06-13,D0100,F100,CH05
2024-08-02,D0100,F100,CH05
2024-10-17,D0100,F100,CH04
2024-12-01,D0100,F100,CH06
2025-01-05,D0100,F100,CH04
2025-02-19,D0100,F100,CH06
2025-03-22,D0100,F100,CH04
2025-04-16,D0100,F100,CH06
2025-05-05,D0100,F100,CH04
2025-06-30,D0100,F100,CH04
2025-07-10,D0100,F100,CH06
2025-07-20,D0100,F100,CH06
2025-11-26,D0100,F100,CH06
2025-11-29,D0100,F100,CH05
2025-12-09,D0100,F100,CH04
2025-12-11,D0100,F100,CH04
2024-04-12,D0100,F100,CH08
2024-05-23,D0100,F100,CH09
2024-05-27,D0100,F100,CH07
2024-11-20,D0100,F100,CH07
2025-02-03,D0100,F100,CH08
2025-02-08,D0100,F100,CH07
2025-03-19,D0100,F100,CH08
2025-05-05,D0100,F100,CH09
2025-05-22,D0100,F100,CH07
2025-06-20,D0100,F100,CH09
2025-06-23,D0100,F100,CH09
2025-08-06,D0100,F100,CH09
2025-08-09,D0100,F100,CH08
2025-11-09,D0309,F194,CH03
2025-12-27,D0309,F194,CH07
2023-11-23,D0177,F149,CH08
2024-05-22,D0177,F149,CH09
2024-07-19,D0177,F149,CH09
2024-09-02,D0177,F149,CH09
2024-09-29,D0177,F149,CH07
2024-12-03,D0177,F149,CH07
2024-12-14,D0177,F149,CH07
2024-12-26,D0177,F149,CH09
2025-01-24,D0177,F149,CH09
2025-03-12,D0177,F149,CH07
2025-04-17,D0177,F149,CH07
2025-04-19,D0177,F149,CH07
2025-06-28,D0177,F149,CH08
2025-09-08,D0177,F149,CH09
2025-10-03,D0177,F149,CH08
2025-10-30,D0177,F149,CH07
2025-06-04,D0244,F175,CH08
2023-10-06,D0292,F190,CH06
2023-11-16,D0292,F190,CH05
2023-11-21,D0292,F190,CH06
2023-11-25,D0292,F190,CH05
2024-01-25,D0292,F190,CH05
2024-03-16,D0292,F190,CH05
2024-03-24,D0292,F190,CH06
2024-07-04,D0292,F190,CH06
2024-07-13,D0292,F190,CH06
2023-12-21,D0292,F190,CH02
2024-01-29,D0292,F190,CH03
2024-02-22,D0292,F190,CH01
2024-02-23,D0292,F190,CH03
2024-06-23,D0292,F190,CH02
2024-07-22,D0292,F190,CH02
2024-08-30,D0292,F190,CH01
2024-09-02,D0292,F190,CH02
2024-10-10,D0292,F190,CH03
2024-11-05,D0292,F190,CH02
2025-01-02,D0292,F190,CH02
2025-01-26,D0292,F190,CH03
2025-02-01,D0292,F190,CH02
2025-02-26,D0292,F190,CH03
2025-03-20,D0292,F190,CH02
2025-03-29,D0292,F190,CH01
2024-06-02,D0247,F176,CH04
2024-08-03,D0247,F176,CH05
2024-09-30,D0247,F176,CH06
2025-02-05,D0247,F176,CH04
2025-05-15,D0247,F176,CH05
2025-05-16,D0247,F176,CH06
2025-10-14,D0247,F176,CH06
2025-11-11,D0247,F176,CH04
2023-07-23,D0247,F176,CH02
2023-08-06,D0247,F176,CH03
2023-10-06,D0247,F176,CH02
2023-10-31,D0247,F176,CH02
2024-01-21,D0247,F176,CH01
2024-03-16,D0247,F176,CH03
2024-09-08,D0247,F176,CH01
2025-01-24,D0247,F176,CH01
2023-12-15,D0305,F193,CH01
2024-03-25,D0305,F193,CH02
2024-04-28,D0305,F193,CH02
2024-06-21,D0305,F193,CH02
2024-07-21,D0305,F193,CH03
2024-08-05,D0305,F193,CH01
2024-08-28,D0305,F193,CH02
2024-09-01,D0305,F193,CH03
2024-09-18,D0305,F193,CH02
2023-08-12,D0305,F193,CH04
2023-08-29,D0305,F193,CH04
2023-09-07,D0305,F193,CH05
2023-10-25,D0305,F193,CH05
2023-11-06,D0305,F193,CH05
2023-11-21,D0305,F193,CH04
2023-12-10,D0305,F193,CH04
2024-02-13,D0305,F193,CH05
2024-07-21,D0305,F193,CH05
2024-09-09,D0305,F193,CH05
2024-09-28,D0305,F193,CH06
2024-10-17,D0305,F193,CH06
2024-11-18,D0305,F193,CH06
2023-08-15,D0305,F193,CH08
2023-10-23,D0305,F193,CH08
2023-12-02,D0305,F193,CH09
2024-02-19,D0305,F193,CH09
2024-10-29,D0305,F193,CH07
2025-12-09,D0049,F049,CH07
2025-10-23,D0049,F049,CH04
2025-12-06,D0049,F049,CH04
2024-03-16,D0063,F063,CH06
2024-07-24,D0063,F063,CH05
2024-08-19,D0063,F063,CH05
2024-09-02,D0063,F063,CH04
2024-09-27,D0063,F063,CH06
2023-07-13,D0063,F063,CH08
2023-08-06,D0063,F063,CH09
2023-09-14,D0063,F063,CH08
2023-10-04,D0063,F063,CH08
2023-12-09,D0063,F063,CH08
2024-02-11,D0063,F063,CH09
2024-05-29,D0063,F063,CH07
2024-07-29,D0063,F063,CH07
2024-12-15,D0063,F063,CH07
2024-12-16,D0063,F063,CH09
2024-01-14,D0063,F063,CH02
2024-06-15,D0063,F063,CH01
2024-07-12,D0063,F063,CH02
2024-04-09,D0223,F168,CH02
2024-06-10,D0223,F168,CH02
2024-06-24,D0223,F168,CH02
2024-07-08,D0223,F168,CH02
2024-10-11,D0223,F168,CH01
2025-01-05,D0223,F168,CH02
2025-01-09,D0223,F168,CH01
2025-03-04,D0223,F168,CH03
2025-04-21,D0223,F168,CH02
2025-04-25,D0223,F168,CH02
2025-05-23,D0223,F168,CH03
2025-05-29,D0223,F168,CH03
2025-06-21,D0223,F168,CH03
2025-07-09,D0223,F168,CH03
2025-08-23,D0223,F168,CH03
2025-08-26,D0223,F168,CH01
2025-09-09,D0223,F168,CH03
2025-10-20,D0223,F168,CH03
2025-11-04,D0223,F168,CH02
2025-11-25,D0223,F168,CH01
2025-12-10,D0223,F168,CH01
2023-06-07,D0223,F168,CH04
2023-07-21,D0223,F168,CH06
2023-08-18,D0223,F168,CH06
2023-08-25,D0223,F168,CH04
2023-10-01,D0223,F168,CH05
2023-11-12,D0223,F168,CH06
2024-01-19,D0223,F168,CH06
2024-02-16,D0223,F168,CH06
2024-02-29,D0223,F168,CH05
2024-03-03,D0223,F168,CH04
2024-03-24,D0223,F168,CH06
2024-03-25,D0223,F168,CH05
2024-04-20,D0223,F168,CH06
2024-07-05,D0223,F168,CH04
2024-11-06,D0223,F168,CH05
2024-11-18,D0223,F168,CH04
2024-11-20,D0223,F168,CH04
2025-01-04,D0223,F168,CH06
2025-06-05,D0223,F168,CH05
2025-08-09,D0223,F168,CH04
2025-08-16,D0223,F168,CH06
2025-10-18,D0223,F168,CH06
2025-11-01,D0223,F168,CH05
2023-12-27,D0261,F181,CH03
2023-12-30,D0261,F181,CH01
2024-05-28,D0261,F181,CH03
2024-10-21,D0261,F181,CH02
2024-11-07,D0261,F181,CH03
2024-12-17,D0261,F181,CH02
2024-12-19,D0261,F181,CH01
2025-02-21,D0261,F181,CH01
2025-03-13,D0261,F181,CH03
2025-03-23,D0261,F181,CH01
2023-06-04,D0052,F052,CH07
2023-09-28,D0052,F052,CH08
2023-10-11,D0052,F052,CH08
2023-10-28,D0052,F052,CH09
2023-10-29,D0052,F052,CH07
2024-02-24,D0052,F052,CH09
2024-05-15,D0052,F052,CH07
2024-06-29,D0052,F052,CH08
2024-07-05,D0052,F052,CH07
2024-07-12,D0052,F052,CH07
2024-05-08,D0052,F052,CH05
2024-05-30,D0052,F052,CH06
2024-05-31,D0052,F052,CH04
2024-06-24,D0052,F052,CH05
2024-08-19,D0052,F052,CH04
2023-12-26,D0295,F190,CH02
2024-01-19,D0295,F190,CH03
2024-01-20,D0295,F190,CH01
2024-04-12,D0295,F190,CH01
2024-05-19,D0295,F190,CH02
2024-06-14,D0295,F190,CH03
2024-08-30,D0295,F190,CH02
2024-10-19,D0295,F190,CH02
2024-12-14,D0295,F190,CH02
2025-01-12,D0295,F190,CH01
2025-02-04,D0295,F190,CH03
2025-05-09,D0295,F190,CH02
2025-06-30,D0295,F190,CH02
2025-08-02,D0295,F190,CH02
2025-08-16,D0295,F190,CH03
2025-09-08,D0295,F190,CH02
2025-09-19,D0295,F190,CH03
2025-09-25,D0295,F190,CH03
2025-11-20,D0295,F190,CH01
2025-12-04,D0295,F190,CH01
2023-07-08,D0295,F190,CH07
2023-08-04,D0295,F190,CH08
2023-08-31,D0295,F190,CH09
2023-09-09,D0295,F190,CH08
2023-11-25,D0295,F190,CH07
2023-11-26,D0295,F190,CH07
2024-01-01,D0295,F190,CH08
2024-03-17,D0295,F190,CH07
2024-04-17,D0295,F190,CH07
2024-04-22,D0295,F190,CH09
2024-05-06,D0295,F190,CH09
2024-07-01,D0295,F190,CH07
2024-12-02,D0295,F190,CH07
2024-12-04,D0295,F190,CH08
2024-12-05,D0295,F190,CH09
2024-12-22,D0295,F190,CH08
2025-03-27,D0295,F190,CH09
2025-04-27,D0295,F190,CH08
2025-06-01,D0295,F190,CH08
2025-06-16,D0295,F190,CH07
2025-06-27,D0295,F190,CH09
2025-07-01,D0295,F190,CH09
2025-07-02,D0295,F190,CH09
2025-07-05,D0295,F190,CH08
2025-07-27,D0295,F190,CH08
2025-07-29,D0295,F190,CH08
2025-11-08,D0295,F190,CH08
2025-11-11,D0295,F190,CH09
2025-11-27,D0295,F190,CH09
2024-04-25,D0006,F006,CH06
2024-06-01,D0006,F006,CH05
2024-06-17,D0006,F006,CH05
2024-08-18,D0006,F006,CH04
2024-08-22,D0006,F006,CH06
2024-08-29,D0006,F006,CH04
2024-10-25,D0006,F006,CH04
2025-01-18,D0006,F006,CH05
2025-02-16,D0006,F006,CH04
2025-03-10,D0006,F006,CH04
2025-04-01,D0006,F006,CH04
2025-04-15,D0006,F006,CH04
2025-04-18,D0006,F006,CH05
2023-07-11,D0006,F006,CH07
2023-08-08,D0006,F006,CH08
2023-10-17,D0006,F006,CH08
2023-11-26,D0006,F006,CH07
2023-12-15,D0006,F006,CH08
2023-12-19,D0006,F006,CH07
2023-12-29,D0006,F006,CH08
2024-03-18,D0006,F006,CH07
2024-04-12,D0006,F006,CH07
2023-08-27,D0070,F070,CH06
2023-09-15,D0070,F070,CH06
2024-10-19,D0070,F070,CH07
2024-11-13,D0070,F070,CH09
2024-11-25,D0070,F070,CH07
2023-07-01,D0070,F070,CH03
2023-09-10,D0255,F179,CH04
2023-11-10,D0255,F179,CH04
2024-04-03,D0255,F179,CH04
2024-05-03,D0255,F179,CH06
2024-05-09,D0255,F179,CH01
2024-06-03,D0255,F179,CH02
2024-10-30,D0255,F179,CH02
2025-01-31,D0255,F179,CH03
2025-06-29,D0255,F179,CH02
2024-03-13,D0073,F073,CH04
2024-04-02,D0073,F073,CH05
2024-06-08,D0073,F073,CH04
2024-07-12,D0073,F073,CH06
2024-10-07,D0073,F073,CH05
2025-01-18,D0073,F073,CH06
2025-03-23,D0073,F073,CH05
2025-04-05,D0073,F073,CH06
2025-04-08,D0073,F073,CH05
2025-04-10,D0073,F073,CH05
2024-03-18,D0326,F198,CH01
2024-04-25,D0326,F198,CH01
2024-08-06,D0326,F198,CH02
2024-09-07,D0326,F198,CH03
2024-10-23,D0326,F198,CH01
2024-12-27,D0326,F198,CH02
2025-01-11,D0326,F198,CH02
2025-01-28,D0326,F198,CH03
2023-11-23,D0326,F198,CH07
2024-01-21,D0326,F198,CH07
2024-05-13,D0326,F198,CH07
2024-07-30,D0326,F198,CH09
2024-09-04,D0326,F198,CH08
2024-09-10,D0326,F198,CH07
2024-10-12,D0326,F198,CH07
2025-01-04,D0326,F198,CH09
2025-01-19,D0326,F198,CH07
2025-03-13,D0326,F198,CH07
2025-04-15,D0326,F198,CH07
2024-04-10,D0222,F168,CH01
2024-05-22,D0222,F168,CH01
2024-05-25,D0222,F168,CH02
2024-06-10,D0222,F168,CH02
2024-06-27,D0222,F168,CH02
2024-06-29,D0222,F168,CH02
2024-07-08,D0222,F168,CH03
2024-11-04,D0222,F168,CH03
2024-12-18,D0222,F168,CH03
2025-01-09,D0222,F168,CH02
2025-04-23,D0222,F168,CH01
2025-05-16,D0222,F168,CH01
2025-05-20,D0222,F168,CH02
2025-06-02,D0222,F168,CH01
2023-07-09,D0222,F168,CH04
2023-07-30,D0222,F168,CH05
2023-10-23,D0222,F168,CH05
2023-10-30,D0222,F168,CH05
2024-04-04,D0222,F168,CH05
2024-09-02,D0222,F168,CH06
2024-09-08,D0222,F168,CH06
2024-09-18,D0222,F168,CH06
2024-10-18,D0222,F168,CH04
2024-03-14,D0225,F169,CH03
2024-04-20,D0225,F169,CH01
2024-04-28,D0225,F169,CH02
2024-05-11,D0225,F169,CH02
2024-06-26,D0225,F169,CH03
2024-10-01,D0225,F169,CH02
2024-10-24,D0225,F169,CH01
2024-10-31,D0225,F169,CH02
2024-12-31,D0225,F169,CH02
2025-04-21,D0225,F169,CH01
2025-05-09,D0225,F169,CH01
2024-03-13,D0225,F169,CH08
2024-04-04,D0225,F169,CH07
2024-05-26,D0225,F169,CH08
2024-05-27,D0225,F169,CH09
2024-08-27,D0225,F169,CH08
2024-09-24,D0225,F169,CH08
2025-03-22,D0225,F169,CH07
2025-05-16,D0225,F169,CH07
2023-07-09,D0057,F057,CH04
2023-07-29,D0057,F057,CH06
2023-08-19,D0057,F057,CH05
2023-11-05,D0057,F057,CH06
2023-11-25,D0057,F057,CH05
2023-12-24,D0057,F057,CH06
2023-12-28,D0057,F057,CH04
2024-01-18,D0057,F057,CH06
2024-04-20,D0057,F057,CH04
2024-04-24,D0057,F057,CH05
2024-05-17,D0057,F057,CH06
2024-07-07,D0057,F057,CH06
2024-07-16,D0057,F057,CH06
2024-07-23,D0057,F057,CH05
2024-08-17,D0057,F057,CH04
2024-09-23,D0057,F057,CH06
2024-09-28,D0057,F057,CH04
2024-10-16,D0057,F057,CH06
2025-01-24,D0057,F057,CH04
2025-02-23,D0057,F057,CH05
2025-03-14,D0057,F057,CH04
2025-03-18,D0057,F057,CH05
2025-04-01,D0057,F057,CH06
2025-05-15,D0057,F057,CH06
2025-06-28,D0057,F057,CH06
2025-09-05,D0057,F057,CH06
2025-10-15,D0057,F057,CH06
2025-10-21,D0057,F057,CH04
2025-10-25,D0057,F057,CH06
2025-11-24,D0057,F057,CH05
2023-07-04,D0294,F190,CH02
2023-09-22,D0294,F190,CH01
2023-12-03,D0294,F190,CH01
2023-12-27,D0294,F190,CH03
2024-01-17,D0294,F190,CH01
2024-02-20,D0294,F190,CH01
2024-02-24,D0294,F190,CH03
2024-05-28,D0294,F190,CH01
2024-06-26,D0294,F190,CH01
2024-08-22,D0294,F190,CH01
2023-07-24,D0294,F190,CH04
2023-10-14,D0294,F190,CH05
2024-02-28,D0294,F190,CH06
2024-03-20,D0294,F190,CH04
2024-04-12,D0294,F190,CH05
2024-07-02,D0294,F190,CH06
2024-08-05,D0294,F190,CH06
2024-09-11,D0294,F190,CH04
2024-09-18,D0294,F190,CH06
2024-09-25,D0294,F190,CH06
2025-01-02,D0284,F188,CH01
2023-12-07,D0284,F188,CH07
2024-01-27,D0284,F188,CH07
2025-02-24,D0284,F188,CH05
2025-03-12,D0284,F188,CH05
2025-03-14,D0284,F188,CH04
2025-05-20,D0122,F121,CH01
2025-06-27,D0122,F121,CH02
2023-07-13,D0122,F121,CH07
2023-08-19,D0122,F121,CH08
2023-11-05,D0151,F136,CH06
2023-12-01,D0151,F136,CH04
2023-12-14,D0151,F136,CH05
2024-06-17,D0151,F136,CH03
2025-03-28,D0151,F136,CH07
2025-04-04,D0151,F136,CH09
2025-04-09,D0151,F136,CH09
2023-06-14,D0001,F001,CH03
2023-07-04,D0001,F001,CH02
2023-07-24,D0001,F001,CH02
2023-08-27,D0001,F001,CH01
2023-09-29,D0001,F001,CH03
2023-10-12,D0001,F001,CH02
2023-12-02,D0001,F001,CH01
2024-03-20,D0001,F001,CH03
2024-04-05,D0001,F001,CH02
2024-05-22,D0001,F001,CH01
2024-06-06,D0001,F001,CH01
2024-06-18,D0001,F001,CH03
